Cu_lat,Cu_long,Area_lat,Area_long,Region,Division,Subregion,Area/Kingdom,Culture,People,People2,People3,Arensberg-Lomax_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Arensberg/Lomax_taxon,Taxon_id,Language,Lang_Family,ISO_code,Glottocode,Country,Country_id,All_cid,C_cid,M_cid,Ch_cid,P_cid,Ph_cid,I+cid,Soc_cid,D-Place_Id,C_sample_size,M_sample_size,P_sample_size,Ph_sample_size,Alt_culture_names,EA_cu_name,EA_cu# UPDATE,Murdock_cu#,EA_Prov_name,EA_Prov_#,EA_Prov_notes,EA_#,Culture_Wiki,People/Culture,Notes_1,Notes_2,Culture Sources
10.7,-74,10.81,-75.2,South America,N South America,Continental Caribbean,Coastal Colombia,Kogi,Magdalenic Chibchan,,Continental Caribbean Indigenous Peoples,Western Europe,,Tropical Savannah,Aw,,,Cogui,"Chibchan, Magdalenic, Arhuacic",ISO 639-3: kog,cogu1240,Colombia,,18712,,,18712,,,,,,,,,,"Cogui, Kagaba",,Sb2,,Highland Colombia,171,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnokog @WikiKogi  @Glottocogu1240
10.13,-75.21,10.81,-75.2,South America,N South America,Continental Caribbean,Coastal Colombia,Palenquero,Afro-Colombian,S & C Am African & Creole Peoples,Afro-Colombian Peoples,Tropical Gardeners,1956; 1963; 1967; 1960-61,Tropical Savannah,Aw,,,Palenquero,"Indo-European, Italic, Latinic, Romance,  West Ibero-Romance, Castilic",ISO 639-3: pln,pale1260,Colombia,,13971,13971,,13971,,,,,,12,,,,"Choco, Colombia-Ecuador Black",AFRO-COLOMBIA/ ECUADOR,,13971,Caribbean Negroes,174,added for GJB,,wiki,"The Afro-Colombian population is mostly concentrated in the northwest Caribbean coast and the Pacific coastal areas of Colombia. They are the descendants of African slaves brought in to work in Colombian mines and agriculture during the colonial period. They work on sugar plantations, on small plots of land as peasants, or as unskilled workers in the towns and cities. They have a flexible kinship system that groups together a large number of relatives. Individuals may have more than one partner, giving rise to many half-sibling relationships and matrifocal households, since children of successive male partners tend to remain in the mother’s household.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottopale1260 @Ethnopln @WikiSanBailiodePalenque  
12.54,-81.72,12.54,-81.72,South America,N South America,Continental Caribbean,Coastal Colombia,San Andrés,Afro-Colombian,S & C Am African & Creole Peoples,Afro-Colombian Peoples,Warm Latitude Gardeners,1957,Tropical Savannah,Aw,,,San Andres Creole English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Caribbean English Creole",ISO 639-3: icr,sana1297,Colombia,,13080,13080,,,,,,,,2,,,,,CALYPSO,,13080,Caribbean Negroes,174,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnoicr @WikiSanAndres  @Glottosana1297
11.18,-69.86,11.09,-69.74,South America,N South America,Continental Caribbean,"Falcón State, N Venezuela",Falcón,Afro-Venezuelan/ Mestizo,S & C Am African & Creole Peoples,Afro-Venezuelan Peoples/ South American Mestizos,,1989,Semi Arid Steppe Hot,BSh,,,Venezuelan Spanish,"Indo-European, Italic, Latinic, Romance, West Ibero-Romance, Castilic, Spanish",,,Venezuela,,62453,62453,,,,,,,,2,,,,Afrovenezolanos; Falconianos; Corianos,,,,Caribbean Negroes,174,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottostan1288  @WikiFalcon  
10.23,-71.81,12.06,-71.59,South America,N South America,Continental Caribbean,"Guajira Peninsula, Colombia & Venezuela",Wayuu,Caribbean Arawakan,,Continental Caribbean Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1940; 1942; 1947; 1959; 1961; 1960-61,Tropical Savannah,Aw,UAH (Unclassified Animal Husbanders),scfal991,Wayuu,"Arawakan, Northern Maipuran, Caribbean Arawakan",ISO 639-3: guc,wayu1243,Colombia; Venezuela,,15973,15973,15973,15973,15973,,15973,15973,,14,10,1,,Wayu; Wayúu; Guajiro; Goajiro,GOAJIRA,Sb6,15973,Northern Colombia and Venezuela,172,,25918,wiki,"Formerly, Wayuu society was probably egalitarian, based on an economy of horticulture, gathering, hunting, and fishing, depending on the region. Today, it is a strongly hierarchical pastoral culture. The first livestock arrived from Europe around the beginning of the sixteenth century. Hungry, curious, and adventurous, some of the Wayuu obtained livestock by raid and theft until they had semi-wild herds of cattle and horses. Pastoralism progressively became widespread, probably facilitated by missionaries, who made many attempts at pacification; by pirates hostile to the Spanish and in quest of food; and by Black slaves who, by choice or by force, settled among the Wayuu. At the close of the 19th c., pastoralism was general, supplemented by smuggling, wage labor, and urban remittances.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoguc @WikiWayuu  @Glottowayu1243
11,-70,10.1,-69.84,South America,N South America,Continental Caribbean,"Lara State, N W Venezuela",Ayaman,Jirajaran,,Continental Caribbean Indigenous Peoples,Circum-Pacific Hunter/ Foragers,,Semi Arid Steppe Hot,BSh,,,Venezuelan Spanish,"Indo-European, Italic, Latinic, Romance, West Ibero-Romance, Castilic, Spanish",,,Venezuela,,11122,,,11122,,,,,,,,,,,,,,Northern Colombia and Venezuela,172,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap    @WikiAyamanes 
10.25,-66.43,10.27,-66.4,South America,N South America,Continental Caribbean,"Miranda State, N Venezuela",Afro-Venezuelan,Afro-Venezuelan,S & C Am African & Creole Peoples,Afro-Venezuelan Peoples,,1939; 1941; 1942; unspecified in liner notes,Tropical Savannah,Aw,,,Venezuelan Castellano,"Indo-European, Italic, Latinic, Romance, West Ibero-Romance, Castilic, South Castilic",,,Venezuela,,62452,62452,,,,,,,,6,,,,Afrovenezolanos,,,,Caribbean Negroes,174,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottostan1288  @WikiAfro-Venezuelans  
2,-65,0.92,-65.84,South America,N South America,N Amazon Basin,N Brazil/ S Venezuela,Yanomami,Yanomamic,,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,,Tropical Rainforest,Af,I-Amazon,scfal338,Yanomam,"Yanomamic, Ninam-Yanomam-Yaroame, Yanomámi",,yano1264,Venezuela,,28942,,,28942,,,,,,,,,,"Yanomamo, Yanomama",YANOMAMO,Sd9,,Southeast Venezuela,177,,3697,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiYanomami  @Glottoyano1264
6.14,-60.21,5.09,-57.33,South America,N South America,N Amazon Basin/ Continental Caribbean,Guianas Reg,Akawaio,Venezuelan Cariban,,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,,Tropical Rainforest,Af,HF-South America,scfal195,Akawaio,"Cariban, Pemong-Panare, Pemongan, Kapong",ISO 639-3: ake,akaw1239,Guyana,,28392,,,28392,,,,28392,,,,,,,WAICA,Sd4,,Southeast Venezuela,177,,59502,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoake @WikiAkawaio  @Glottoakaw1239
5.84,-56.83,5.09,-57.33,South America,N South America,N Amazon Basin/ Continental Caribbean,Guianas Reg,Kalina,Guianan Cariban,,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1953,Tropical Rainforest,Af,,,Galibi Carib,"Cariban, Guianan",ISO 639-3: car,gali1262,French Guiana,,17887,17887,,,,,,,,3,,,,Kali'na; Karìna; Kalihna; Cariña; Kalinya; Maraworno; Marworno,KALINA,,17887,Orinoco Plain,175,added for GJB,,wiki,"The Kali'na (Karin'ja) live in their original territory along rivers and coasts from Venezuela to Brazil, with archeological sites dating to ca. 2,000 b.p. They are aware of their history, which was passed down orally. Traditionally, they fished and planted gardens of cassava, yam, potato, banana, pineapple, corn, tomato and passion fruit, close to their huge houses, surrounded by numerous fruit trees: coconut, avocado, orange and tangerine, abihu and cashew.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnocar @WikiKalina  @Glottogali1262
6,-57,5.09,-57.33,South America,N South America,N Amazon Basin/ Continental Caribbean,Guianas Reg,Lokono,Caribbean Arawakan,,Amazon Indigenous Peoples,Warm Latitude Gardeners,,Tropical Rainforest,Af,I-Amazon,scfal313,Lokono,"Arawakan, Northern Maipuran, Caribbean Arawakan",ISO 639-3: arw,araw1276,Guyana,,19999,,,,,,,,,,,,,Locono; Lokono-Arawak; Arawak,LOCONO,Sc10,,Guiana,178,,8014,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoaraw1276 @Ethnoarw @WikiLokono  
5,-54,5.09,-57.33,South America,N South America,N Amazon Basin/ Continental Caribbean,Guianas Reg,Ndyuka,N Atlantic Coast African/ Creole,,West & Central African Peoples,Tropical Gardeners,,Tropical Rainforest/ Monsoon,"Af, Am",,,Ndyuka,"Indo-European, Germanic, Anglo-Frisian, Anglic, Guinea Coast Creole English, Eastern Maroons",,suri1272,French Guiana; Suriname,,14642,,,,14642,,,,,,,1,,Aukan; Okanisi; Bushinengue; Maroons,DJUKA,Sc18,,Bush Negroes,179,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosuri1272  @WikiNdyuka  
3.92,-56.03,5.09,-57.33,South America,N South America,N Amazon Basin/ Continental Caribbean,Guianas Reg,Suriname Bushinengue,N Atlantic Coast African/ Creole,,West & Central African Peoples,Tropical Gardeners,1951; 1954,Tropical Rainforest,Af,,,Surinamese Creole English,"Indo-European, Germanic, Anglo-Frisian, Anglic, Macro-English, Guinea Coast Creole English",,suri1275,Suriname,,26269,26269,,26269,,,,,,9,,,,Surinamese; Maroons,SARAMACCA,Sc6,26269,Bush Negroes,179,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap   @WikiBushinengue  @Glottosuri1275
2.78,-54.44,5.09,-57.33,South America,N South America,N Amazon Basin/ Continental Caribbean,Guianas Reg,Wayana,Guianan Cariban,,Amazon Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1953; 1958;,Tropical Rainforest,Af,I-Amazon,scfal319,Wayana,"Cariban, Guianan, Wayanaic",ISO 639-3: way,waya1269,French Guiana,,23288,23288,,23288,23288,,,23288,,10,,1,,Ojana; Ajana; Aiana; Ouyana; Uajana; Oepoeroei; Roucouyen; Oreocoyana; Orkokoyana; Urucuiana; Urukuyana; Alucuyana; Alukuyana; Wajana; Oyana; Oayana; Roucouyenne; Uaiana; Upurui,RUCUYEN,Sc14,23288,Guiana,178,,63578,wiki,"The Wayana-Aparai (Oyana) of the tropical rain forests along the Maroni R. in French Guiana and Suriname, also in Brazil, living by hunting, fishing, gathering, and gardening: manioc, cassava, sweet potatoes, yams, sugar cane, bananas, watermelons, pumpkins, and cotton. Several times a year, men form groups and go off for a few weeks to hunt deer, rodents, monkeys, wild pigs, birds, alligator, and lizards. Oyana raise hunting dogs, ducks and chickens, eating the eggs but never the animals.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoway @WikiWayana  @Glottowaya1269
4.42,-67.76,3.38,-66.1,South America,N South America,Orinoco Basin,Amazonas,Piaroa,Saliban,,Orinoco Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1949,Tropical Rainforest/ Monsoon,"Af, Am",HF-South America,scfal193,Piaroa,"Jodi-Saliban, Saliban, Maco-Piaroa",ISO 639-3: pid,piar1243,Venezuela,,23640,23640,,,,,,23640,,2,,,,De'arua; Wothuha,PIAROA,Sc8,23640,Orinoco Plain,175,,22620,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottopiar1243 @Ethnopid @WikiPiaroa  
4.71,-64.39,5.69,-65.52,South America,N South America,Orinoco Basin,Amazonas/ Bolivar,So’to,Guianan Cariban,,Orinoco Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1964,Tropical Rainforest/ Monsoon,"Af, Am",HF-South America,scfal196,Maquiritari,"Cariban, Guianan, Maquiritari-Wayumara",ISO 639-3: mch,maqu1238,Venezuela,,29030,29030,29030,29030,29030,,,29030,,11,8,1,,Makiritare; Maiongong; Maquiritare; Soto; Ye'kuana; Yekuana; Dekuana; Yecuana; Ye'kwana; Ye'Kuana; Yequana,YEKUANA; MAKIRITARE,Sc16,29030; 20505,Southeast Venezuela,177,,26225,wiki,"The So’to of the tropical rain forest live along rivers in Brazil and Venezuela, practicing shifting cultivation, fishing, and hunting. They weave intricate baskets and men must prove their weaving skills before marriage. Villagers lived in one big woven circular house given to them by Wanadi, their god. Hunting tapir, deer, peccaries, anteaters, male alligators, armadillos, and turtles by tracking and communal drive is preeminent over fishing. Men fish with harpoon arrows or join their women in fishing with hook and line (barbasco). Earthworms, leafcutter ants, palm-borer larvae, turtle eggs, frogs, and wild fruits and vegetables constitute much-appreciated seasonal fare.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomaqu1238 @Ethnomch @WikiYe'kuana  
8,-69,7.82,-68.91,South America,N South America,Orinoco Basin,Los Llanos,Cuiva,Guahiboan,,Orinoco Indigenous Peoples,Circum-Pacific Hunter/ Foragers,,"Monsoon, Tropical Savannah","Am, Aw",,,Cuiba,"Guahiboan, Guahibo-Cuiva",ISO 639-3: cui,cuib1242,Colombia,,14213,,,14213,14213,,,,,,,1,,Jivi,,,,Orinoco Plain,175,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnocui @WikiIndigenousVenezuela  @Glottocuib1242
5.82,-68.98,7.82,-68.91,South America,N South America,Orinoco Basin,Los Llanos,Guahibo,Guahiboan,,Orinoco Indigenous Peoples,Nuclear America,1947; 1949,Monsoon,Am,I-Amazon,scfal309,Guahibo,"Guahiboan, Guahibo-Cuiva",ISO 639-3: guh,guah1255,Colombia,,16193,16193,16193,,,,,16193,,10,10,,,Sikuani,GUAHIBO,Sc4,16193,Orinoco Plain,175,,16703,wiki,"The Guahibo occupy Los Llanos or Savannah plains in E. Colombia, Guainia, and S Venezuela near the Colombian border. Traditionally, the Guahibo and Chiricoa were nomadic hunters, gatherers, and fishermen; their most important food animal was the armadillo. Constantly on the move, they rarely spent more than two or three days in one camp.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoguh @WikiGuahibo  @Glottoguah1255
10.95,-63.86,7.82,-68.91,South America,N South America,Orinoco Basin,Los Llanos,Llanero,Llanero Mestizos,,South American Criollos/ Mestizos,Western Europe,1941; 1943; 1949; 1952; 1974,Tropical Savannah,Aw,,,Llanero Spanish,"Indo-European, Italic, Latinic, Romance, West Ibero-Romance, Castilic, Spanish",,,Venezuela,,28227,28227,,28227,,,,,,6,,,,,VENEZUELA,,28227,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap   @WikiLlanero  
7.11,-68.61,7.82,-68.91,South America,N South America,Orinoco Basin,Los Llanos,Pumé,Pumé,,Orinoco Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1958,Tropical Savannah,Aw,I-Amazon,scfal339,Pumé,Isolated language,ISO 639-3: yae,pume1238,Venezuela,,28997,28997,,,,,28997,28997,,10,,,,Yaruro; Pume,YARURO,Sc2,28997,Orinoco Plain,175,,17777,wiki,"The Pumé of the Llanos (Savannah) on and around the Orinoco are primarily hunter-gatherers, fishing with bows and arrows from canoes for crocodiles, manatees, and turtles, and foraging for turtle eggs. They also use various natural toxins to poison fish. In the wet season, Pumé people harvest roots and edible plants and eat insects and small animals such as armadillos, lizards, and snakes. Pumé men hunt for larger game like deer, using arrows as long as the hunter is tall. Their religion is shamanistic and centered around the moon goddess Kuma and the realm of the afterlife. All-night sings led by shamans are where most music happens in Pumé culture.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyae @WikiYaruro  @Glottopume1238
-17.14,-70.34,-14.72,-70.63,South America,N W South America,C Andes,Altiplano,Aymara,Aymaran,,Andes Indigenous Peoples,Nuclear America,1964; 1977-78,"Temperate, Dry Winter, Warm Summer",Cwb,AH-Andes,scfal419,Southern Aymara,"Ayamaran, Central-Southern Aymara",ISO 639-3: ayc,sout2996,Peru,,11133,11133,,11133,11133,,,11133,,12,,1,,Aimara,AYMARA,Sf2,11133,Highland Bolivia,186,,32043,wiki,"Aymara live in the Bolivian Andes on Lake Titicaca plateau (3-3.7k m asl) near Peru. Today they are herders and subsistence farmers in a cold, harsh climate. Using the terraced fields and careful rotations of their pre-Columbian ancestors they crop potatoes, (grown in the Andes for 7-10,000 years), corn, quinoa, barley. Men plow and dig, but the sacred task of planting is reserved for women, who have the power to give life.",,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottosout2996 @Ethnoayc @WikiAymara  
-18.74,-67.91,-14.72,-70.63,South America,N W South America,C Andes,Altiplano,Chipaya,Uru-Chipaya,,Andes Indigenous Peoples,Nuclear America,1977-78,Semi Arid Steppe Cold,BSk,,,Chipaya,Uru-Chipaya,ISO 639-3: cap,chip1262,Bolivia,,13701,13701,,,,,,,,1,,,,,CHIPAYAS,,13712,Highland Bolivia,186,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottochip1262 @Ethnocap @WikiChipaya  
-9.21,-77.71,-9.62,-77.74,South America,N W South America,C Andes,Ancash Dept,N Peruvian Quechua,Quechuan,,Andes Indigenous Peoples,Nuclear America,,Semi Arid Steppe Cold,BSk,,,Quechua I,Quechuan,,quec1386,Peru,,23607,23607,,,,,23607,,,1,,,,,PERU-ANCIENT,,23607,Highland Peru,185,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoquec1386  @WikiQuechua  
-14.41,-71.98,-13.22,-72.01,South America,N W South America,C Andes,Cuzco Dept,Q'ero,Quechuan,,Andes Indigenous Peoples,,1964,"Temperate, Dry Winter, Warm Summer",Cwb,,,Cuscan Quechua,Quechuan,,cusc1235,Peru,,62301,62301,,,,,,,,5,5,,,Q'iru; Qero; Qiru,,,,Highland Peru,185,added for GJB,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottocusc1235  @WikiQ'ero  
-14.41,-71.98,-13.22,-72.01,South America,N W South America,C Andes,Cuzco Dept,S Peruvian Quechua,Quechuan,,Andes Indigenous Peoples,Nuclear America,1964; 1977-78,Tundra,ET,AH-Andes,scfal421,Quechua IIC,"Quechuan, Quechua II",,quec1389,Peru,,24091,24091,24091,24091,,,24091,24091,,8,5,,,Runakuna; Kichwas; Ingas,QUECHUA; BOLIVIAN,,24091; 12453,Highland Peru,185,added for GJB,7006,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiSouthernQuechua  @Glottoquec1389
-12.01,-77.01,-12.01,-77.01,South America,N W South America,C Andes,Lima Dept,Lima,Urban Peruvian Criollo/ Mestizo,,South American Criollos/ Mestizos,Western Europe,1978; 2008 (written in 1968);,Warm Desert,BWh,,,American Spanish,"Indo-European, Italic, Latinic, Romance, Castilic, Spanish",,amer1254,Peru,,62454,62454,,14150,,,,,,3,,,,Peruvian; Criollo; Peruvian Mestizo,CRIOLLO,,14150,,,,,wiki,,,,@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoamer1254  @WikiLima  
